job search,competences
Business Analyst,"

1. Business analysis
2. Application/software development
3. Data analysis
4. Requirements gathering
5. Technology understanding
6. Project management
7. PMP certification
8. Liaison
9. Business community
10. IT teams
11. Architecture
12. Project delivery
13. Application sustain
14. Business process reengineering
15. Technology application
16. Business process mapping
17. Risk identification
18. Financial analysis
19. Cost/benefit analysis
20. ROI analysis
21. Buy/build analysis
22. User needs analysis
23. Program functions analysis
24. Computer program development
25. Tableau
26. Dashboard development
27. Report development
28. Agile environment
29. Hybrid work environment
30. Remote work
31. In-office work"
Business Analyst,"

1. Business analytics
2. Reporting
3. KPI development
4. Dashboard creation
5. Operational rigor
6. Performance management
7. Strategic thinking
8. Project management
9. Business case development
10. Presentation skills
11. Cross-functional collaboration
12. Forecasting
13. Goal-setting
14. Strategic planning
15. Healthcare coverage knowledge
16. Supplemental coverage knowledge
17. Retirement savings knowledge
18. Life and disability insurance knowledge
19. Employee assistance program knowledge
20. Legal support knowledge
21. Insurance knowledge (auto, home, pet)
22. Employee discount knowledge
23. Data analysis
24. Communication skills
25. Problem-solving skills
26. Attention to detail
27. Time management
28. Prioritization
29. Teamwork
30. Adaptability
31. Curiosity
32. Entrepreneurial mindset
33. Leadership skills
34. Financial analysis
35. Market research
36. Strategic decision-making
37. Trend analysis
38. Forecast modeling
39. Goal tracking
40. Presentation skills
41. Project coordination
42. Budget management
43. Risk assessment
44. Negotiation skills
45. Relationship building
46. Change management
"
Business Analyst,"

1. Configuration specifications
2. Business analysis
3. Quality assurance
4. Reporting and alerting
5. Relationship management
6. Integration optimization
7. System process design and documentation
8. Technical issue identification and resolution
9. Data analysis and visualization
10. SQL query writing
11. Process documentation generation
12. Written and verbal communication
13. Technical writing
14. Figma
15. Microsoft Visio
16. Jira
17. Business analysis
18. Systems analysis
19. Quality assurance
20. Diversity and inclusion."
Business Analyst,"

1. Business analysis
2. Cloud computing
3. Contract to Hire (C2H)
4. Hybrid position
5. New York City Metropolitan Area
6. Reporting
7. Data tracking
8. Cross-functional partnerships
9. Budget management
10. Market knowledge
11. Project management
12. Agile methodology
13. AWS implementation
14. Retail industry
15. Communication skills
16. Stakeholder management
17. Project coordination
18. On-site work
19. Time management
20. Team management"
Business Analyst,"

1. Business analysis
2. System integrations
3. Project management
4. Documentation
5. Enterprise-level implementation
6. Customer support
7. Agile development
8. User story development
9. Training delivery
10. Technical abilities
11. API knowledge
12. XML
13. JSON
14. Agile methodologies
15. Requirements writing
16. Analytical skills
17. Problem-solving skills
18. Critical thinking
19. Strategic thinking
20. Communication skills
21. Interpersonal skills
22. Collaboration
23. Stakeholder management
24. Project delivery
25. Time management
26. Budget management
27. Diversity and inclusion
28. Equity
29. Inclusivity
30. Workplace diversity
31. Relevance
32. Resilience
33. Longevity
34. Equal opportunity
35. Race
36. Color
37. Ancestry
38. Religion
39. Sex
40. National origin
41. Sexual orientation
42. Age
43. Citizenship
44. Marital status
45. Disability
46. Gender identity
47. Veteran status
48. Accommodations
49. Interview process
50. Salary negotiation"
Business Analyst,"

1. Stakeholder management
2. Requirement gathering
3. Documentation
4. Presentations
5. User acceptance testing
6. Product requirement validation
7. User support
8. Documentation management
9. Training
10. Access management
11. Intake processes
12. Release notifications
13. Business readiness activities
14. Backlog management
15. User feedback incorporation
16. Business prioritization
17. Collaboration
18. Communication facilitation
19. Monthly calls
20. End user feedback consolidation
21. Continuous improvement
22. Process optimization
23. Adaptive problem solving
24. Process management
25. Tracking mechanisms
26. Project progress monitoring
27. Problem resolution
28. Action recommendation
29. Technical reporting
30. Program budget tracking
31. Forecasting
32. Bachelor's degree in Business
33. Bachelor's degree in Computer Science
34. Bachelor's degree in Information Systems
35. Bachelor's degree in Engineering
36. Product management experience
37. Product operations experience
38. Business analytics experience
39. Project management experience
40. Renewable Energy industry knowledge
41. Agile methodologies knowledge
42. Scrum knowledge
43. Kanban knowledge
44. Facilitation skills
"
Business Analyst,"

1. Stakeholder management
2. Requirements elicitation
3. Process improvement
4. Project management
5. Communication
6. Analytical thinking
7. Problem-solving
8. Domain knowledge
9. Attention to detail
10. Business strategy
11. Process optimization
12. Business needs understanding
13. Business requirements gathering
14. Process mapping
15. Strategic recommendations
16. Stakeholder collaboration
17. Data analysis
18. Decision-making
19. Complex information conveyance
20. Public health principles
21. Public health policies
22. Public health practices
23. Data accuracy
24. Documentation
25. Regulatory compliance
26. Project management certification
27. Business analysis certification
28. Ethical standards
29. Confidentiality
30. Integrity
31. Public sector experience
32. Healthcare experience
33. Public health business analysis experience
34. Data analysis experience
35. Communication skills
36. Diversity and inclusion advocacy."
Business Analyst,"

1. Business analysis
2. Cloud computing
3. Contract management
4. Cross-functional collaboration
5. Budget management
6. Market research
7. Project management
8. Agile methodology
9. AWS implementation
10. Retail industry knowledge
11. Communication skills
12. Stakeholder management
13. Project coordination
14. Data tracking and reporting
15. Time management
16. Problem-solving
17. Team leadership
18. Organizational skills
19. Technical knowledge of AWS
20. Understanding of retail operations."
Business Analyst,"

1. Business analysis
2. Data analysis
3. Strategic decision-making
4. Process improvement
5. Aviation industry knowledge
6. Data interpretation
7. Trend analysis
8. Pattern recognition
9. KPIs and metrics
10. Report and dashboard creation
11. Feasibility studies
12. ROI analysis
13. Project management
14. User acceptance testing
15. Training facilitation
16. System implementation
17. Integration management
18. Data science
19. Sales analysis
20. Inventory management
21. Operations management
22. Continuous improvement
23. Operational excellence
24. Subject matter expertise
25. Communication skills
26. Interpersonal skills
27. Detail-oriented
28. Time management
29. Multi-tasking
30. Deadline management
31. SQL
32. Excel
33. Power BI
34. Tableau
35. Project management methodologies
36. Aviation industry software systems
37. Platform knowledge."
Business Analyst,"

1. Business analysis
2. Agile methodology
3. Test planning
4. Use case writing
5. Scrum ceremonies
6. SQL
7. Dashboard maintenance
8. Stakeholder collaboration
9. Requirements gathering
10. Product ownership
11. Bug resolution
12. Issue resolution
13. End-user communication
14. Wiki maintenance
15. Cross-system knowledge
16. Application support
17. Development team collaboration
18. Internal team collaboration
19. Communication skills
20. Problem-solving skills
21. Attention to detail
22. Time management
23. Organizational skills
24. Technical knowledge
25. Data analysis
26. Project management
27. Documentation skills
28. Teamwork
29. Adaptability
30. Customer service."
Business Analyst,"

1. Familiarity with IIBA Guide to the Business Analysis Body of Knowledge
2. Knowledge of ITIL framework
3. Familiarity with IT product methodologies
4. Understanding of testing techniques and software
5. Experience in technology and application development projects
6. Ability to develop technical requirements
7. Strong listening skills
8. Strong research skills
9. Attention to detail
10. Experience in developing functional and non-functional requirements
11. Excellent written and verbal communication skills
12. Technical writing skills
13. Consultative approach
14. Ability to conduct cost/benefit analysis
15. Business case development
16. Knowledge of business analysis methods and modeling techniques
17. Experience working closely with team members
18. Ability to develop use cases
19. Ability to develop data and process flows
20. Proactive and able to work with minimal supervision
21. Excellent organizational skills
22. Analytical skills
23. Independent problem solving skills
24. Ability to contribute and collaborate effectively in a team
25. Knowledge of business analyst tools and techniques
26. Proficiency in MS Office and Visio tools
27. Bachelor's degree in computer science, information technology, or comparable discipline
28. Two years of relevant experience"
Business Analyst,"

1. Business analysis
2. Project management
3. Investment management
4. Equities and fixed income asset classes
5. Process improvement
6. Technology solutions
7. Agile methodology
8. Jira and Confluence
9. Communication
10. Writing
11. Project management tools, tactics, and methodologies
12. Health insurance knowledge
13. Dental insurance knowledge
14. Vision insurance knowledge
15. 401(K) retirement plan knowledge
16. Inclusivity
17. Paid time off management
18. Life insurance knowledge
19. Critical illness insurance knowledge
20. Disability insurance knowledge
21. Accidental injury insurance knowledge
22. Employee assistance program knowledge
23. Event planning
24. Employee discount program knowledge
25. Core values
26. Client-centric approach
27. Integrity
28. Accountability
29. Collaboration
30. Empowerment
31. Respect
32. Community involvement
33. Compensation management
34. Bonus management
35. Hybrid role management
36. Newport Beach, CA office knowledge
37. Los Angeles, CA office knowledge
38. Exceptional intelligence
39. Enthusiasm
40. Curiosity
41. Continuous improvement mindset
42. Stability management
43"
Business Analyst,"

1. Data integrity
2. CRM tool proficiency
3. Sales operations
4. National accounts management
5. Dashboards and reporting
6. Customer experience
7. Account hierarchy and management
8. Data validation and verification
9. System integrations
10. Project management
11. Critical thinking
12. Problem solving
13. Interpersonal skills
14. Presentation skills
15. Technical proficiency
16. Sales process management
17. High energy
18. Communication skills
19. Business analysis
20. Information systems
21. Data analytics
22. Quantitative analysis
23. Salesforce.com
24. Data management software
25. Project management tools
26. Valid driver's license
27. Travel flexibility
28. Health insurance knowledge
29. Retirement planning
30. Paid time off policies
31. Wellness programs
32. Employee assistance programs
33. Community involvement
34. Sustainable solutions knowledge."
Business Analyst,"

1. Business analysis
2. Renewable energy projects
3. Solutions development
4. Partnership building
5. Operational analysis
6. Project management
7. Decision making
8. Data management
9. Forecasting
10. Process design
11. Continuous improvement
12. Quantitative research
13. Qualitative research
14. Process mapping
15. Visual workflows
16. Power Automate
17. Salesforce
18. Risk management
19. Insurance experience
20. Meeting coordination
21. Jira
22. Workflow management"
Business Analyst,"

1. Business analysis
2. Bridging the gap between business needs and technology solutions
3. Project management
4. Relationship building
5. Process documentation
6. Data analysis
7. Solution assessment and validation
8. Communication
9. Change management
10. Problem solving
11. Quality assurance
12. Continuous improvement
13. Stakeholder management
14. Customer empathy
15. Technical mindset
16. Resourcefulness
17. Speed of execution
18. Innovation
19. Strategic problem-solving
20. Creative problem-solving
21. Decision-making
22. Leadership
23. Organizational skills
24. Time management
25. Process modeling
26. Diagramming
27. Project management software
28. Project management methodologies
29. Ability to work under pressure
30. Multi-tasking
31. Public sector experience
32. Knowledge of government procurement
33. Contracting
34. Grants administration
35. Vendor management
36. SaaS experience
37. Enterprise software experience
38. Business Analysis Professional (CBAP) certification."
Business Analyst,"

1. Business System Analysis
2. Credit Risk Analysis
3. Business Finance Knowledge
4. SQL Proficiency
5. Good Business Communication Skills"
Business Analyst,"

1. Strategic consulting
2. Problem-solving
3. Analytical skills
4. Quantitative skills
5. Qualitative skills
6. Collaboration
7. Communication skills
8. Project management
9. Time management
10. Initiative
11. Ownership
12. Professional development
13. Business concepts
14. Spreadsheet software
15. Presentation software
16. Public sector knowledge
17. Flexibility
18. Remote work
19. Tuition reimbursement
20. Training reimbursement
21. Equal opportunity
22. Diversity and inclusion
23. Passion
24. Enthusiasm
25. Creativity
26. Innovation
27. Teamwork
28. Adaptability
29. Attention to detail
30. Client service
31. Data analysis
32. Report writing
33. Presentation skills
34. Knowledge sharing
35. Synthesizing information
36. Time management
37. Physical fitness (sitting for long periods of time, light carrying)
38. Business acumen
39. Travel readiness
40. Hybrid work schedule
41. Exempt status
42. Full-time availability
43. Award-winning culture
44. Work-life balance
45. Philanthropy
46. Diversity and inclusion initiatives"
Business Analyst,"

1. Experience gathering and documenting business requirements
2. Writing detailed Business Requirements and Functional Design documentation
3. Working directly with senior stakeholders
4. Determining improved business solutions
5. Working with cross functional teams
6. Creating process flow diagrams
7. Excellent verbal and written communication
8. Knowledge of business processes
9. Ability to work independently and collaboratively
10. Strong analytical skills
11. Delivering and leading end user training sessions
12. Microsoft Dynamics CRM Certification
13. Knowledge of Agile methodologies (SCRUM)
14. Strong understanding of the CRM Platform and its functional modules
15. BSc in Business, Engineering, Computer Science or related field
16. Experience serving as the Lead Business Analyst
17. User Story documentation"
Business Analyst,"

1. Analytical skills
2. Risk management knowledge
3. Credit card domain expertise
4. Business needs analysis
5. Technological solution development
6. Fraud prevention
7. Credit loss forecasting
8. Portfolio optimization
9. Stakeholder collaboration
10. Requirements definition
11. Data gathering
12. Solution translation
13. System design
14. Testing
15. Implementation
16. Monitoring and evaluation
17. Process documentation
18. Regulatory knowledge
19. Banking industry knowledge
20. Data analysis
21. Process optimization"
Business Analyst,"

1. Financial services knowledge
2. Logistics industry knowledge
3. Customer service skills
4. Data analysis skills
5. Problem-solving skills
6. Technical background
7. Coding ability
8. Intellectual curiosity
9. Honesty
10. Autonomy
11. Teamwork
12. Innovation
13. Productivity
14. Operations management experience
15. Investment banking experience
16. Business operations/finance experience
17. Technical startup experience
18. Computer science background
19. Remote work experience
20. Base salary negotiation skills
21. Variable compensation negotiation skills
22. Employee benefits knowledge
23. Team leadership skills
24. Project management skills
25. Strategic thinking skills
26. Communication skills
27. Time management skills
28. Attention to detail
29. Customer-centric mindset
30. Product development knowledge
31. Sales experience
32. Compliance knowledge
33. Solution implementation experience
34. High-growth company experience
35. Venture capital knowledge
36. Entrepreneurial mindset
37. Passion for customer satisfaction
38. Product roadmap development skills
39. Funding knowledge
40. Partnership development skills
41. Technology industry knowledge
42. Rocket ship mentality."
Business Analyst,"

1. Business analysis
2. Applications/Software development
3. Java application development
4. Coding
5. Development efficiency
6. Resource planning
7. Licensing Services
8. Facilitation
9. Agile artifacts
10. Requirements gathering
11. Decomposition
12. Acceptance criteria
13. Education
14. Quality assurance
15. Story points
16. Predictive modeling
17. Agile methodology
18. Scrum certification
19. CSM
20. PO
21. ACP
22. Project management
23. Communication
24. Collaboration
25. Problem-solving
26. Time management
27. Attention to detail
28. Technical knowledge
29. Software development lifecycle
30. User stories
31. Epic
32. Themes
33. Agile development principles
34. Quality assurance processes
35. Testing methodologies
36. Documentation
37. Requirements analysis
38. Data analysis
39. Agile project management tools
40. Teamwork
41. Conflict resolution
42. Prioritization
43. Risk management
44. Change management
45. Stakeholder management
46. Agile coaching
47. Agile facilitation
48. Agile ceremonies
49. Agile planning
50. Agile"
Business Analyst,"

1. Business analysis
2. Data analysis
3. Data mining
4. Data visualization
5. Understanding of business operations
6. Reporting
7. Action-oriented
8. Problem-solving
9. Investigative skills
10. Technical skills
11. Creative thinking
12. Detail-oriented
13. Ability to complete complex tasks
14. Initiative
15. Adaptability
16. Feedback receptiveness
17. Proficiency in Excel
18. Knowledge of Domo or Tableau
19. Wireless/telecommunications industry knowledge
20. SQL
21. ETL frameworks
22. Client focus
23. Professionalism
24. Motivation
25. Written and verbal communication skills
26. Teamwork
27. Time management
28. Project management
29. Data governance
30. KPI tracking
31. Process improvement
32. Dashboard creation
33. Sales management
34. Marketing assistance
35. Hardware logistics
36. Training
37. Engineering expertise
38. Software solutions
39. Relationship building
40. Customer service."
Business Analyst,"

1. Data analysis skills
2. Power BI proficiency
3. Jaspersoft proficiency
4. SQL proficiency
5. Interpersonal skills
6. Communication skills
7. Curiosity
8. Passion for improving business execution and decision-making through technology
9. Customer-centric mindset
10. Business process analysis
11. Analytical skills
12. Critical thinking skills
13. Problem-solving abilities
14. Attention to detail
15. Presentation skills
16. Executive stakeholder management
17. Project management
18. Product organization experience
19. SQL query creation
20. Data analysis and reporting
21. Marketing and go-to-market planning
22. Supply chain knowledge
23. STEM knowledge
24. Customer relationship management
25. Travel management
26. Cold-chain logistics knowledge
27. Food safety and handling knowledge
28. Teamwork
29. Respect
30. Innovation
31. Boldness
32. Servant leadership."
Business Analyst,"

1. Building and tracking Requirements Traceability Matrix
2. Excel proficiency
3. Analytical skills
4. Documentation skills
5. Process mapping
6. Logical relationship analysis
7. Information flow analysis
8. Visio proficiency
9. PowerPoint proficiency
10. Lean methodology knowledge
11. Business analysis
12. Requirements gathering
13. Requirements documentation
14. Software Asset Management systems knowledge
15. Server-side license compliance knowledge
16. Contractual obligation comprehension
17. Report writing skills
18. Software Asset Management experience
19. True-up completion skills
20. Enterprise server-side software asset knowledge."
Business Analyst,"

1. Organizational Change Management
2. Exceptional written communication skills
3. Exceptional verbal communication skills
4. Experience in developing course materials
5. State government experience
6. Federal government experience
7. Detailed requirements analysis
8. Documentation skills
9. Testing management
10. Stakeholder communication management
11. Analytical thinking
12. Ability to explain complex concepts to non-technical users
13. Leadership skills
14. Project management skills
15. Facilitation skills
16. Change management leadership
17. Communication plan development
18. User training strategy development
19. Train-the-trainer coordination and management
20. Training delivery oversight
21. Learning Management System (LMS) content collection
22. Content requirement compilation
23. Content source verification
24. Content accessibility verification
25. Project analysis skills
26. Active listening skills
27. Ability to influence others
28. Flexibility and adaptability
29. Problem-solving skills
30. Root cause analysis skills
31. Data/information synthesis skills
32. Presentation skills
33. Positive environment creation skills
34. Change management commitment."
Business Analyst,"

1. Business analysis
2. Government department experience
3. Public sector experience
4. PAL process knowledge
5. Remote work proficiency
6. California residency
7. Sacramento residency preferred
8. Visa restrictions (no H1B)
9. Communication skills
10. Analytical skills
11. Problem-solving abilities
12. Project management skills
13. Data analysis
14. Requirements gathering
15. Stakeholder management
16. Technical knowledge
17. Teamwork
18. Time management
19. Attention to detail
20. Adaptability
21. Critical thinking
22. Decision-making
23. Negotiation skills
24. Presentation skills
25. Documentation skills"
Business Analyst,"

1. Business analysis
2. PeopleSoft Financials and Supply Chain Management (FSCM)
3. Implementation or upgrade projects
4. General Ledger
5. Commitment Accounting
6. Identifying requirements
7. Creating formal functional documents
8. Conducting formal work sessions
9. Functional analysis presentations
10. End-to-end system integration
11. External interface testing
12. Microsoft O365 applications
13. Microsoft Teams
14. Channel communication
15. Large team communication
16. Comptroller of Public Accounts (CPA)
17. CAPPS Financials
18. eProcurement
19. Strategic Sourcing
20. Supplier Contracts
21. Approval Workflow Engine (AWE)
22. SharePoint
23. Jira
24. Scrum framework
25. STAT"
Business Analyst,"

1. Business analysis
2. Functional requirements creation
3. Use case development
4. Business process analysis
5. Technology requirements gathering
6. Medical billing knowledge
7. Practice management software experience
8. EMR/EHR software experience
9. Agile methodologies
10. SDLC understanding
11. Health IT market knowledge
12. Strategic planning
13. Operational focus
14. Detail-oriented
15. Time management
16. Organizational skills
17. Communication skills
18. Interpersonal skills
19. Collaboration
20. Self-direction
21. Fast-paced environment
22. Medical, dental, and vision benefits knowledge
23. Health Savings Account knowledge
24. 401(k) Plan knowledge
25. Paid Time Off knowledge
26. Paid Parental Leave knowledge
27. Life and Disability benefits knowledge
28. Flexible Spending Account knowledge
29. Employee Assistance Programs knowledge
30. Business Resource & Special Interest Groups knowledge
31. Professional development opportunities knowledge
32. Tuition reimbursement knowledge
33. LinkedIn Learning access knowledge
34. Global presence knowledge
35. In-person collaboration knowledge
36. Dog-friendly workplace knowledge
37. Hybrid office-based roles knowledge
38. Remote work availability knowledge
39. Catered"
Business Analyst,"

1. Global technology consulting
2. Digital solutions
3. Business model reimagining
4. Innovation acceleration
5. Growth maximization
6. Digital technology expertise
7. Domain expertise
8. Technology expertise
9. Competitive differentiation
10. Customer experience enhancement
11. Business outcome optimization
12. Digital transformation partnership
13. Client management
14. Larsen & Toubro Group company
15. Industry-acclaimed strengths
16. Complex problem-solving
17. Transformation at scale
18. Banking domain knowledge
19. Credit risk analysis
20. Asset classes understanding
21. Derivatives knowledge
22. Margins calculation
23. Prime brokerage understanding
24. CUSIP knowledge
25. Data migration experience
26. ETL tools proficiency
27. Data flow analysis
28. Data mapping skills
29. SQL query comprehension
30. SQL query modification
31. MS Excel expertise
32. Vlookups proficiency
33. Hlookups proficiency
34. Index/match proficiency
35. Power BI exposure
36. Agile methodology experience
37. Requirement gathering skills
38. Collaboration skills
39. Application team coordination
40. User acceptance testing support
41. Comprehensive medical plan knowledge
"
Business Analyst,"

1. Business analysis
2. Operational procedures
3. Collaborative agreements
4. Compliance
5. Joint Operating Agreements (JOA)
6. Risk management
7. Field development plans
8. Project management
9. Financial analysis
10. Communication
11. Technical expertise
12. Meeting coordination
13. Report generation
14. Board communications
15. Project financial analysis
16. Problem-solving
17. Cost/benefit analysis
18. Authorization for Expenditure (AFE)
19. Document control
20. Government correspondence
21. Process improvement
22. Relationship building
23. Multidisciplinary collaboration
24. International E&P operations
25. Regulatory compliance
26. MS Office proficiency
27. Teamwork
28. Analytical skills
29. Proactivity
30. Confidentiality
31. Multinational environment
32. English language proficiency
33. Limited travel
34. Light physical activities
35. Contractor and candidate care
36. Understanding of industry
37. Evaluation of individual strengths
38. Motivation assessment
39. Matchmaking skills"
Business Analyst,"

1. Advanced proficiency in SQL
2. Data querying and analysis
3. Exploratory data analysis (EDA)
4. Pattern identification
5. Trend identification
6. Correlation identification
7. Compelling presentation development
8. PowerPoint proficiency
9. Tableau proficiency
10. Data visualization
11. Report creation
12. Collaboration
13. Business requirements gathering
14. Strategic alignment
15. Process improvement
16. Optimization
17. Efficiency gains
18. Decision-making support
19. Data-driven insights
20. Proactive mindset
21. Independent work
22. Task prioritization
23. Detail-oriented
24. Analytical skills
25. Problem-solving skills
26. Attention to detail
27. Communication skills
28. Interpersonal skills
29. Proactive mindset
30. Wild growth mindset
31. Enthusiasm
32. Over-achieving mindset."
Business Analyst,"

1. Sharp personality
2. Willingness to learn
3. Ability to ask good detailed questions
4. Understanding of process mapping
5. Experience with process mapping
6. Ability to create visual workflows
7. Knowledge of Power Automate
8. Knowledge of Salesforce
9. Preferential knowledge of Power Automate over Salesforce
10. Experience in risk management
11. Experience in insurance
12. Curiosity
13. Ability to run point on tasks
14. Ability to set up meetings with business side
15. Ability to use Jira
16. Detail-oriented
17. Ability to answer questions in detail
18. Complex operational analysis skills
19. Project management skills
20. Ability to support decision making
21. Quantitative research skills
22. Qualitative research skills
23. Process design skills
24. Continuous improvement mindset
25. High school diploma or GED
26. Bachelor's degree or equivalent experience."
Business Analyst,"

1. Business Analysis
2. Healthcare Domain Knowledge
3. Understanding of Business Needs
4. Requirement Translation
5. Effective Communication
6. Stakeholder Management
7. Development Team Collaboration
8. Healthcare Processes
9. Healthcare Regulations
10. Technology Solutions
11. Analytical Skills
12. Problem-Solving Skills
13. Documentation Skills
14. Business Requirements Documents (BRD)
15. Functional Specifications
16. Use Cases
17. Bachelor's Degree in Business Administration
18. Bachelor's Degree in Healthcare Management
19. Bachelor's Degree in Information Technology
20. In-depth Knowledge of Healthcare Systems
21. In-depth Knowledge of Healthcare Regulations
22. Strong Communication Skills
23. Interpersonal Skills
24. Collaboration Skills"
Business Analyst,"

1. Business analysis
2. Sales analytics
3. Operational efficiency
4. Sales productivity
5. Project management
6. Sales reporting
7. Ad hoc support
8. Sales analysis
9. Root cause analysis
10. Brand promotion
11. Package sales
12. Profitability analysis
13. Sales presentations
14. Communication skills
15. Retailer visits
16. Planning meetings
17. Data analysis
18. Statistical analysis
19. Economics
20. Mathematics
21. Computer science
22. Business acumen
23. Problem-solving
24. Ambiguity management
25. Data visualization
26. Excel proficiency
27. Business intelligence
28. Consulting
29. Accounting
30. Technology
31. CPG industry
32. Liquor industry
33. Beer industry
34. Alcohol industry knowledge"
Business Analyst,"

1. Business requirements gathering
2. Stakeholder interviews
3. Workshop facilitation
4. Business process analysis
5. Process improvement
6. Cost-benefit analysis
7. Cross-functional collaboration
8. Business modeling
9. Strategic planning
10. Project planning
11. Requirements documentation
12. Process flow mapping
13. Test plan development
14. User acceptance testing
15. End-user support
16. Training
17. Business administration
18. Finance
19. Analytical skills
20. Problem-solving skills
21. Communication skills
22. Interpersonal skills
23. Business analysis tools
24. Project management methodologies
25. Industry best practices
26. Trend analysis
27. Independent work
28. Teamwork
"
Business Analyst,"

1. Eliciting requirements
2. Creating system requirements documents
3. Software Development Life Cycle (SDLC)
4. Business process re-engineering
5. Software process flow improvement
6. User stories
7. Use cases
8. Business analysis best practices
9. Mockups
10. Wireframes
11. UX best practices
12. Enterprise-level CRM projects
13. Writing skills
14. Organization skills
15. Communication skills
16. Facilitation skills
17. CRM tools (SalesForce, Dynamics 365)
18. Public sector experience
19. Requirements management software (Modern Requirements)
20. Issue tracking software (Atlassian Jira)
21. State education agency experience"
Business Analyst,"

1. Business process analysis
2. Understanding of finance domain
3. Local to Pennsylvania
4. Experience with SAP
5. Automation of processes
6. Meeting facilitation
7. Requirements elicitation
8. Business process reengineering
9. Best practices evaluation
10. Test planning and execution
11. Project management
12. Enterprise systems knowledge
13. Productive working relationships
14. Adherence to standards and policies
15. Software proficiency (Microsoft Office 365, Teams, Word, Excel, PowerPoint, Visio, ADO Testing Module)
16. Financial management expertise
17. Asset management expertise
18. Request management expertise
19. Critical thinking
20. Problem-solving
21. Enterprise business solutions (specifically SAP)
22. ITIL/ITSM practices and methodologies."
Business Analyst,"

1. Collaboration
2. Stakeholder management
3. Project scope determination
4. Vision development
5. Requirements elicitation
6. Requirements analysis
7. Requirements specification
8. Requirements validation
9. Business needs identification
10. Stakeholder identification
11. Customer class establishment
12. Scope and parameter identification
13. Impact assessment
14. Outcome criteria definition
15. Metrics development
16. Prioritization
17. Translation of customer requirements
18. Functional requirements development
19. Process modeling
20. Specification development
21. Diagram creation
22. Chart creation
23. Solution finding
24. Continuous learning
25. Professional development
26. Business analysis
27. System development lifecycle (SDLC)
28. End user support
29. Process and systems requirement documentation
30. Requirement traceability matrixes
31. As-is and to-be diagrams
32. Use case modeling
33. User story creation
34. Narrative description
35. Process analysis
36. Systems analysis
37. Process architectures
38. Systems analysis methodologies
39. Project management methodologies
40. Waterfall methodology
41. Agile methodology
42. Bachelor's degree in computer science
43. Bachelor's degree in Information Technology
"
Business Analyst,"

1. Business analysis
2. Requirements gathering
3. Documentation
4. Project management
5. Scrum methodology
6. Gap analysis
7. Strategic planning
8. Team leadership
9. Meeting facilitation
10. Status tracking
11. Deliverable oversight
12. Elicitation techniques
13. Stakeholder management
14. Business process analysis
15. Quality assurance
16. Functional specifications
17. Data analysis
18. Business validation
19. Product visioning
20. Scope management
21. Peer review
22. Change control
23. Product planning
24. Knowledge transfer
25. Software development life cycle (SDLC)
26. Leadership
27. Communication
28. Program/project management
29. Timely reporting
30. Business analyst certification
31. Information services
32. IIBA certification
33. Program/project development
34. Progress tracking
35. Issue management
36. Success measurement."
Business Analyst,"

1. Proficient problem-solving skills
2. Ability to create action plans based on business needs
3. Exceptional communication skills
4. Ability to communicate technical and business requirements
5. Relationship building skills
6. Ability to gather, analyze, and prioritize requests
7. Verification of executable, testable, and complete requirements
8. Documentation and elicitation of requirements
9. User story writing
10. Use case writing
11. Process flow diagram creation
12. Communication to all levels in an organization
13. Adaptability
14. Flexibility
15. Proactivity
16. Ownership
17. 4+ years of business analysis experience
18. Bachelor's Degree in Computer Science, Management Information Systems, Business Administration or equivalent work experience
19. Comfortable with Agile methodology
20. Ability to elicit and document requirements in a clear and concise manner
21. Basic to moderately complex SQL query writing skills
22. Technical skills including Word, Excel, PowerPoint, Visio, and Jira (or similar tool)
23. Comfortable working on a variety of simple to complex projects."
Business Analyst,"

1. Business analysis
2. Operational procedures development
3. Collaborative agreements
4. Joint Operating Agreements (JOA) compliance
5. Risk identification and communication
6. Field development plans
7. Project management
8. Financial analysis
9. Effective communication
10. Technical expertise
11. Partner meetings
12. Report preparation
13. Cost/benefit analysis
14. Authorization for Expenditure (AFE) documents
15. Cost recovery accounts
16. Compliance reporting
17. Document control
18. Government-related correspondence
19. Process redesign
20. Teamwork
21. Collaboration
22. Analytical skills
23. Problem-solving
24. Flexibility
25. Confidentiality
26. Multidisciplinary environment
27. Multinational environment
28. English language proficiency
29. Limited travel
30. Light physical activities
31. MS Office proficiency
32. Offshore industry experience
33. Engineering support
34. Project support
35. Field operations support
36. International E&P operations experience
37. Business and administrative process knowledge
38. Liaising with regulatory bodies
39. Project management proficiency
40. Interpersonal skills
41. Effective communication across disciplines and levels of management"
Business Analyst,"

1. Business analysis
2. SQL
3. Business Intelligence (BI)
4. Microsoft 365 suite
5. Excel
6. Outlook
7. Project management
8. Cruise industry knowledge
9. Communication skills
10. Stakeholder management
11. Data analysis
12. Process improvement
13. Technical requirements gathering
14. User acceptance testing (UAT)
15. Training facilitation
16. Project documentation
17. Gap analysis
18. Risk management
19. Problem-solving
20. Attention to detail
21. Collaboration
22. Adaptability
23. Flexibility"
